R:A::C:P,0 2 3,1 4,5 6
0 2 3,0.20212765957446807,0.13031914893617022,0.10106382978723404
1 4,0.2393617021276596,0.15691489361702127,0.08244680851063829
5 6,0.0398936170212766,0.02127659574468085,0.026595744680851064
