R:A::C:P,0,1,2 3 4 5,6
0,0.10317460317460317,0.05555555555555555,0.05555555555555555,0.0
1,0.1111111111111111,0.1746031746031746,0.18253968253968253,0.0
2 3 4 5,0.047619047619047616,0.031746031746031744,0.21428571428571427,0.015873015873015872
6,0.0,0.0,0.007936507936507936,0.0
