R:A::C:P,0 4,1 2 5,3,6
0 4,0.13963963963963963,0.10664335664335664,0.0898876404494382,0.04040404040404041
1 2 5,0.5540540540540541,0.5681818181818182,0.5168539325842697,0.4494949494949495
3,0.07207207207207207,0.07342657342657342,0.08426966292134831,0.06565656565656566
6,0.23423423423423423,0.2517482517482518,0.3089887640449438,0.4444444444444444
