R:A::C:P,0,1 2 5,3,4 6
0,0.4666666666666667,0.2833333333333333,0.05,0.2
1 2 5,0.23106060606060605,0.36742424242424243,0.10984848484848485,0.2916666666666667
3,0.045454545454545456,0.5,0.13636363636363635,0.3181818181818182
4 6,0.1,0.3333333333333333,0.06666666666666667,0.5
