R:A::C:P,0,1 3,2 5 6,4
0,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.14814814814814814
1 3,0.21875,0.46875,0.234375,0.078125
2 5 6,0.16129032258064516,0.3548387096774194,0.41935483870967744,0.06451612903225806
4,0.25,0.0,0.5,0.25
