R:A::C:P,0,1 3,2 5 6,4
0,0.3939393939393939,0.14583333333333334,0.09090909090909091,0.3333333333333333
1 3,0.42424242424242425,0.625,0.45454545454545453,0.4166666666666667
2 5 6,0.15151515151515152,0.22916666666666666,0.3939393939393939,0.16666666666666666
4,0.030303030303030304,0.0,0.06060606060606061,0.08333333333333333
