R:A::C:P,0 1,2,3,4 5 6
0 1,0.6944444444444444,0.5319148936170213,0.4032258064516129,0.44805194805194803
2,0.1712962962962963,0.2553191489361702,0.3387096774193548,0.18831168831168832
3,0.027777777777777776,0.09574468085106383,0.08064516129032258,0.09090909090909091
4 5 6,0.10648148148148148,0.11702127659574468,0.1774193548387097,0.2727272727272727
