R:A::C:P,0 1,2,3,4 5 6
0 1,0.28517110266159695,0.09505703422053231,0.04752851711026616,0.1311787072243346
2,0.07034220532319392,0.045627376425855515,0.039923954372623575,0.055133079847908745
3,0.011406844106463879,0.017110266159695818,0.009505703422053232,0.026615969581749048
4 5 6,0.043726235741444866,0.02091254752851711,0.02091254752851711,0.07984790874524715
