R:A::C:P,0 1,2 3 4 5,6
0 1,0.5362637362637362,0.37142857142857144,0.09230769230769231
2 3 4 5,0.29120879120879123,0.5842490842490843,0.12454212454212454
6,0.21739130434782608,0.5575447570332481,0.22506393861892582
