R:A::C:P,0 1,2 3 4 5,6
0 1,0.5,0.23937677053824363,0.21212121212121213
2 3 4 5,0.32581967213114754,0.4518413597733711,0.3434343434343434
6,0.17418032786885246,0.3087818696883853,0.4444444444444444
