R:A::C:P,0 6,1 2 4 5,3
0 6,0.12284482758620689,0.16954022988505746,0.041666666666666664
1 2 4 5,0.18031609195402298,0.3369252873563218,0.07543103448275862
3,0.021551724137931036,0.040948275862068964,0.010775862068965518
