R:A::C:P,0 6,1 2 4 5,3
0 6,0.36774193548387096,0.5075268817204301,0.12473118279569892
1 2 4 5,0.30424242424242426,0.5684848484848485,0.12727272727272726
3,0.29411764705882354,0.5588235294117647,0.14705882352941177
