R:A::C:P,0 1,2,3 4 6,5
0 1,0.5,0.27380952380952384,0.23851590106007067,0.17647058823529413
2,0.18237704918032788,0.24404761904761904,0.196113074204947,0.2
3 4 6,0.2581967213114754,0.4226190476190476,0.4876325088339223,0.5470588235294118
5,0.05942622950819672,0.05952380952380952,0.07773851590106007,0.07647058823529412
