R:A::C:P,0 1,2,3 4 6,5
0 1,0.5362637362637362,0.1010989010989011,0.2967032967032967,0.06593406593406594
2,0.3236363636363636,0.14909090909090908,0.4036363636363636,0.12363636363636364
3 4 6,0.2226148409893993,0.1254416961130742,0.4876325088339223,0.16431095406360424
5,0.3020833333333333,0.10416666666666667,0.4583333333333333,0.13541666666666666
