R:A::C:P,0 1,2,3 4 6,5
0 1,0.1752873563218391,0.033045977011494254,0.09698275862068965,0.021551724137931036
2,0.0639367816091954,0.029454022988505746,0.07974137931034483,0.02442528735632184
3 4 6,0.09051724137931035,0.05100574712643678,0.19827586206896552,0.0668103448275862
5,0.020833333333333332,0.007183908045977011,0.031609195402298854,0.009339080459770116
