R:A::C:P,0,1,2 3 5,4 6
0,0.2153846153846154,0.13953488372093023,0.10144927536231885,0.06796116504854369
1,0.5153846153846153,0.5,0.37681159420289856,0.36893203883495146
2 3 5,0.2,0.29069767441860467,0.4057971014492754,0.34951456310679613
4 6,0.06923076923076923,0.06976744186046512,0.11594202898550725,0.21359223300970873
