R:A::C:P,0 3,1 5,2 6,4
0 3,0.2876712328767123,0.20512820512820512,0.14285714285714285,0.47368421052631576
1 5,0.4383561643835616,0.5897435897435898,0.4642857142857143,0.3157894736842105
2 6,0.2328767123287671,0.20512820512820512,0.35714285714285715,0.05263157894736842
4,0.0410958904109589,0.0,0.03571428571428571,0.15789473684210525
