R:A::C:P,comedy,history,tragedy
comedy,0.6511627906976745,0.1813953488372093,0.16744186046511628
history,0.22099447513812154,0.6022099447513812,0.17679558011049723
tragedy,0.3584905660377358,0.2830188679245283,0.3584905660377358
