R:A::C:P,comedy,history,tragedy
comedy,0.25225225225225223,0.07027027027027027,0.06486486486486487
history,0.07207207207207207,0.1963963963963964,0.05765765765765766
tragedy,0.10270270270270271,0.08108108108108109,0.10270270270270271
