R:A::C:P,comedy,history,tragedy
comedy,0.7045454545454546,0.23015873015873015,0.27472527472527475
history,0.11363636363636363,0.5714285714285714,0.21978021978021978
tragedy,0.18181818181818182,0.1984126984126984,0.5054945054945055
