R:A::C:P,comedy,history,tragedy
comedy,0.6966292134831461,0.16292134831460675,0.1404494382022472
history,0.17857142857142858,0.6428571428571429,0.17857142857142858
tragedy,0.3106796116504854,0.24271844660194175,0.44660194174757284
