R:A::C:P,0,1 2 3 5,4 6
0,0.4857142857142857,0.3142857142857143,0.2
1 2 3 5,0.2,0.6956521739130435,0.10434782608695652
4 6,0.2222222222222222,0.4444444444444444,0.3333333333333333
