R:A::C:P,0,1 2 3 5,4 6
0,0.1069182389937107,0.06918238993710692,0.0440251572327044
1 2 3 5,0.14465408805031446,0.5031446540880503,0.07547169811320754
4 6,0.012578616352201259,0.025157232704402517,0.018867924528301886
