R:A::C:P,0 2 6,1,3 5,4
0 2 6,0.2154255319148936,0.07180851063829788,0.06914893617021277,0.061170212765957445
1,0.2473404255319149,0.08244680851063829,0.05585106382978723,0.05585106382978723
3 5,0.047872340425531915,0.0026595744680851063,0.03723404255319149,0.015957446808510637
4,0.015957446808510637,0.0,0.0026595744680851063,0.018617021276595744
