R:A::C:P,0 6,1 4,2,3 5
0 6,0.4,0.2553191489361702,0.08,0.11904761904761904
1 4,0.4222222222222222,0.574468085106383,0.48,0.4523809523809524
2,0.13333333333333333,0.10638297872340426,0.32,0.35714285714285715
3 5,0.044444444444444446,0.06382978723404255,0.12,0.07142857142857142
