R:A::C:P,0,1 5,2,3 6,4
0,0.053231939163498096,0.03231939163498099,0.019011406844106463,0.015209125475285171,0.009505703422053232
1 5,0.13878326996197718,0.12167300380228137,0.07984790874524715,0.07604562737642585,0.06273764258555133
2,0.03231939163498099,0.055133079847908745,0.045627376425855515,0.058935361216730035,0.019011406844106463
3 6,0.017110266159695818,0.034220532319391636,0.024714828897338403,0.039923954372623575,0.019011406844106463
4,0.005703422053231939,0.017110266159695818,0.009505703422053232,0.013307984790874524,0.0
