R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.5425531914893617,0.1016548463356974,0.3557919621749409
2,0.4618181818181818,0.14909090909090908,0.3890909090909091
3 4 5,0.36900369003690037,0.15129151291512916,0.4797047970479705
