R:A::C:P,0 1 4,2,3,5 6
0 1 4,0.48525073746312686,0.36904761904761907,0.2808988764044944,0.23641304347826086
2,0.18141592920353983,0.24404761904761904,0.21910112359550563,0.1956521739130435
3,0.06342182890855458,0.08928571428571429,0.08426966292134831,0.07880434782608696
5 6,0.26991150442477874,0.2976190476190476,0.4157303370786517,0.4891304347826087
