R:A::C:P,0 1 4,2,3,5 6
0 1 4,0.23635057471264367,0.04454022988505747,0.035919540229885055,0.0625
2,0.08836206896551724,0.029454022988505746,0.028017241379310345,0.05172413793103448
3,0.03089080459770115,0.010775862068965518,0.010775862068965518,0.020833333333333332
5 6,0.1314655172413793,0.035919540229885055,0.05316091954022988,0.12931034482758622
