R:A::C:P,0 4,1 6,2,3,5
0 4,0.06844106463878327,0.04182509505703422,0.028517110266159697,0.013307984790874524,0.022813688212927757
1 6,0.20532319391634982,0.12547528517110265,0.08365019011406843,0.04182509505703422,0.043726235741444866
2,0.051330798479087454,0.057034220532319393,0.045627376425855515,0.039923954372623575,0.017110266159695818
3,0.009505703422053232,0.015209125475285171,0.017110266159695818,0.009505703422053232,0.013307984790874524
5,0.022813688212927757,0.009505703422053232,0.0038022813688212928,0.013307984790874524,0.0
