R:A::C:P,0,1,2 4,3,5 6
0,0.07446808510638298,0.02127659574468085,0.02925531914893617,0.007978723404255319,0.026595744680851064
1,0.125,0.08244680851063829,0.11170212765957446,0.04521276595744681,0.07712765957446809
2 4,0.031914893617021274,0.04521276595744681,0.08776595744680851,0.023936170212765957,0.06382978723404255
3,0.0026595744680851063,0.0026595744680851063,0.02925531914893617,0.007978723404255319,0.015957446808510637
5 6,0.013297872340425532,0.005319148936170213,0.02925531914893617,0.013297872340425532,0.026595744680851064
