R:A::C:P,0,1,2 4,3,5 6
0,0.3010752688172043,0.13559322033898305,0.10185185185185185,0.08108108108108109,0.12658227848101267
1,0.5053763440860215,0.5254237288135594,0.3888888888888889,0.4594594594594595,0.3670886075949367
2 4,0.12903225806451613,0.288135593220339,0.3055555555555556,0.24324324324324326,0.3037974683544304
3,0.010752688172043012,0.01694915254237288,0.10185185185185185,0.08108108108108109,0.0759493670886076
5 6,0.053763440860215055,0.03389830508474576,0.10185185185185185,0.13513513513513514,0.12658227848101267
