R:A::C:P,0 4 6,1 2 5,3
0 4 6,0.1882183908045977,0.14727011494252873,0.05100574712643678
1 2 5,0.2406609195402299,0.23347701149425287,0.06609195402298851
3,0.032327586206896554,0.03017241379310345,0.010775862068965518
