R:A::C:P,0 4 6,1 2 5,3
0 4 6,0.40809968847352024,0.3583916083916084,0.398876404494382
1 2 5,0.5218068535825545,0.5681818181818182,0.5168539325842697
3,0.07009345794392523,0.07342657342657342,0.08426966292134831
