R:A::C:P,0 3,1 2 4 5,6
0 3,0.1774891774891775,0.1540130151843818,0.12359550561797752
1 2 4 5,0.7056277056277056,0.702819956616052,0.6853932584269663
6,0.11688311688311688,0.14316702819956617,0.19101123595505617
