R:A::C:P,0 5,1,2 3,4,6
0 5,0.2962962962962963,0.1724137931034483,0.1518987341772152,0.16666666666666666,0.14285714285714285
1,0.49382716049382713,0.4827586206896552,0.4430379746835443,0.43333333333333335,0.42857142857142855
2 3,0.1728395061728395,0.3103448275862069,0.31645569620253167,0.23333333333333334,0.39285714285714285
4,0.012345679012345678,0.0,0.05063291139240506,0.16666666666666666,0.03571428571428571
6,0.024691358024691357,0.034482758620689655,0.0379746835443038,0.0,0.0
