R:A::C:P,0,1 3 4 5,2 6
0,0.022988505747126436,0.023706896551724137,0.00646551724137931
1 3 4 5,0.09626436781609195,0.26436781609195403,0.10775862068965517
2 6,0.06321839080459771,0.2665229885057471,0.14870689655172414
