R:A::C:P,0,1 3 4 5,2 6
0,0.43243243243243246,0.44594594594594594,0.12162162162162163
1 3 4 5,0.20552147239263804,0.5644171779141104,0.23006134969325154
2 6,0.13213213213213212,0.5570570570570571,0.3108108108108108
