R:A::C:P,0,1 3 4 5,2 6
0,0.12598425196850394,0.042746113989637305,0.02459016393442623
1 3 4 5,0.5275590551181102,0.47668393782383417,0.4098360655737705
2 6,0.3464566929133858,0.4805699481865285,0.5655737704918032
