R:A::C:P,antag,fool,other,protag
antag,0.07407407407407407,0.0,0.5555555555555556,0.37037037037037035
fool,0.10526315789473684,0.7368421052631579,0.10526315789473684,0.05263157894736842
other,0.266025641025641,0.09294871794871795,0.3685897435897436,0.2724358974358974
protag,0.2857142857142857,0.05714285714285714,0.17142857142857143,0.4857142857142857
