R:A::C:P,0,1 5,2 6,3 4
0,0.022988505747126436,0.017241379310344827,0.00646551724137931,0.00646551724137931
1 5,0.07830459770114942,0.10847701149425287,0.07183908045977011,0.08405172413793104
2 6,0.06321839080459771,0.13505747126436782,0.14870689655172414,0.1314655172413793
3 4,0.017959770114942528,0.029454022988505746,0.035919540229885055,0.042385057471264365
