R:A::C:P,0,1 5,2 6,3 4
0,0.43243243243243246,0.32432432432432434,0.12162162162162163,0.12162162162162163
1 5,0.22851153039832284,0.3165618448637317,0.20964360587002095,0.24528301886792453
2 6,0.13213213213213212,0.2822822822822823,0.3108108108108108,0.2747747747747748
3 4,0.14285714285714285,0.2342857142857143,0.2857142857142857,0.33714285714285713
