R:A::C:P,0,1 6,2,3 4 5
0,0.1069182389937107,0.031446540880503145,0.012578616352201259,0.06918238993710692
1 6,0.11949685534591195,0.11320754716981132,0.06918238993710692,0.1509433962264151
2,0.025157232704402517,0.03773584905660377,0.050314465408805034,0.10062893081761007
3 4 5,0.012578616352201259,0.012578616352201259,0.025157232704402517,0.06289308176100629
