R:A::C:P,0,1,2 3,4,5,6
0,21,5,7,5,1,3
1,33,14,35,13,7,12
2 3,7,9,25,7,7,11
4,1,0,4,5,0,1
5,2,0,5,0,0,1
6,1,1,3,0,1,0
