R:A::C:P,0 2 4,1 5,3 6
0 2 4,0.5,0.30985915492957744,0.19014084507042253
1 5,0.4124629080118694,0.34124629080118696,0.24629080118694363
3 6,0.41875,0.2875,0.29375
