R:A::C:P,0,1 4 5,2 3 6
0,0.2153846153846154,0.11282051282051282,0.08955223880597014
1 4 5,0.5846153846153846,0.5435897435897435,0.46766169154228854
2 3 6,0.2,0.3435897435897436,0.4427860696517413
