R:A::C:P,0,1 4 5,2 3 6
0,0.053231939163498096,0.04182509505703422,0.034220532319391636
1 4 5,0.1444866920152091,0.20152091254752852,0.17870722433460076
2 3 6,0.049429657794676805,0.12737642585551331,0.16920152091254753
