R:A::C:P,0,1 4 5,2 3 6
0,0.4117647058823529,0.3235294117647059,0.2647058823529412
1 4 5,0.2753623188405797,0.38405797101449274,0.34057971014492755
2 3 6,0.14285714285714285,0.36813186813186816,0.489010989010989
