R:A::C:P,0,1,2,3 4,5,6
0,0.4857142857142857,0.14285714285714285,0.05714285714285714,0.2571428571428571,0.05714285714285714,0.0
1,0.2571428571428571,0.2571428571428571,0.15714285714285714,0.2571428571428571,0.07142857142857142,0.0
2,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.11764705882352941,0.058823529411764705
3 4,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.6428571428571429,0.0,0.0
5,0.25,0.0,0.25,0.25,0.0,0.25
6,0.5,0.0,0.0,0.5,0.0,0.0
