R:A::C:P,0 1,2 5,3,4,6
0 1,0.5102040816326531,0.25170068027210885,0.08503401360544217,0.10884353741496598,0.04421768707482993
2 5,0.3284671532846715,0.25547445255474455,0.20437956204379562,0.11678832116788321,0.0948905109489051
3,0.17647058823529413,0.47058823529411764,0.14705882352941177,0.058823529411764705,0.14705882352941177
4,0.20833333333333334,0.5,0.041666666666666664,0.0,0.25
6,0.2702702702702703,0.21621621621621623,0.08108108108108109,0.21621621621621623,0.21621621621621623
