R:A::C:P,0 2 4,1,3 5 6
0 2 4,0.27672955974842767,0.05660377358490566,0.14465408805031446
1,0.22012578616352202,0.11320754716981132,0.1069182389937107
3 5 6,0.0440251572327044,0.006289308176100629,0.031446540880503145
