R:A::C:P,0 2 4,1,3 5 6
0 2 4,0.5116279069767442,0.32142857142857145,0.5111111111111111
1,0.4069767441860465,0.6428571428571429,0.37777777777777777
3 5 6,0.08139534883720931,0.03571428571428571,0.1111111111111111
