R:A::C:P,0 5,1 2 6,3 4
0 5,0.1580188679245283,0.10166666666666667,0.11413043478260869
1 2 6,0.7240566037735849,0.7883333333333333,0.7255434782608695
3 4,0.1179245283018868,0.11,0.16032608695652173
