R:A::C:P,0 5,1 2 6,3 4
0 5,0.048132183908045974,0.04382183908045977,0.03017241379310345
1 2 6,0.22054597701149425,0.33979885057471265,0.19181034482758622
3 4,0.035919540229885055,0.04741379310344827,0.042385057471264365
