R:A::C:P,0 5,1 2 6,3 4
0 5,0.3941176470588235,0.3588235294117647,0.24705882352941178
1 2 6,0.2932187201528176,0.45176695319961796,0.25501432664756446
3 4,0.2857142857142857,0.37714285714285717,0.33714285714285713
