R:A::C:P,0 1,2 3 4,5 6
0 1,0.29554655870445345,0.242914979757085,0.0931174089068826
2 3 4,0.06882591093117409,0.1659919028340081,0.07692307692307693
5 6,0.016194331983805668,0.032388663967611336,0.008097165991902834
