R:A::C:P,0,1 4,2 3 5,6
0,0.43243243243243246,0.33783783783783783,0.20270270270270271,0.02702702702702703
1 4,0.22026431718061673,0.3788546255506608,0.29955947136563876,0.1013215859030837
2 3 5,0.1543340380549683,0.28752642706131076,0.427061310782241,0.13107822410147993
6,0.12531969309462915,0.23273657289002558,0.41687979539641945,0.22506393861892582
