R:A::C:P,0 2 3 4,1 6,5
0 2 3 4,0.6077844311377245,0.23952095808383234,0.15269461077844312
1 6,0.5435897435897435,0.3564102564102564,0.1
5,0.49122807017543857,0.2982456140350877,0.21052631578947367
