R:A::C:P,0 1 2,3 6,4 5
0 1 2,0.5020242914979757,0.19838056680161945,0.14979757085020243
3 6,0.024291497975708502,0.032388663967611336,0.016194331983805668
4 5,0.032388663967611336,0.024291497975708502,0.020242914979757085
