R:A::C:P,0 1 6,2 4 5,3
0 1 6,0.3297413793103448,0.21192528735632185,0.06609195402298851
2 4 5,0.1336206896551724,0.1343390804597701,0.05100574712643678
3,0.029454022988505746,0.033045977011494254,0.010775862068965518
