R:A::C:P,0,1 2 5,3 6,4
0,0.4857142857142857,0.2571428571428571,0.05714285714285714,0.2
1 2 5,0.21296296296296297,0.4722222222222222,0.25,0.06481481481481481
3 6,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222
4,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855
