R:A::C:P,0 2 3 5,1,4,6
0 2 3 5,0.5886654478976234,0.16819012797074953,0.12614259597806216,0.1170018281535649
1,0.49868766404199477,0.2650918635170604,0.13123359580052493,0.10498687664041995
4,0.6301369863013698,0.0684931506849315,0.2191780821917808,0.0821917808219178
6,0.5421994884910486,0.09207161125319693,0.14066496163682865,0.22506393861892582
