R:A::C:P,0 5,1,2,3,4,6
0 5,20,5,3,3,7,1
1,23,18,11,12,6,0
2,8,4,8,11,1,2
3,0,1,2,2,2,0
4,1,0,1,2,3,0
6,1,0,0,1,0,0
