R:A::C:P,0 2,1 4,3,5 6
0 2,0.28199052132701424,0.25707547169811323,0.23595505617977527,0.21467391304347827
1 4,0.36729857819905215,0.4056603773584906,0.2640449438202247,0.21739130434782608
3,0.07582938388625593,0.06132075471698113,0.08426966292134831,0.07880434782608696
5 6,0.27488151658767773,0.2759433962264151,0.4157303370786517,0.4891304347826087
